# x_m,y_m,w_tr_right_m,w_tr_left_m
2.3900,37.7500,0.7500,0.7500
2.3900,37.8000,0.7500,0.7500
2.3900,37.8500,0.7500,0.7500
2.3900,37.9000,0.7500,0.7500
2.3900,37.9500,0.7500,0.7500
2.3900,38.0000,0.7500,0.7500
2.3900,38.0500,0.7500,0.7500
2.3900,38.1000,0.7500,0.7500
2.3900,38.1500,0.7500,0.7500
2.3900,38.2000,0.7500,0.7500
2.3900,38.2500,0.7500,0.7500
2.3900,38.3000,0.7500,0.7500
2.3900,38.3500,0.7500,0.7500
2.3900,38.4000,0.7500,0.7500
2.3900,38.4500,0.7500,0.7500
2.3900,38.5000,0.7500,0.7500
2.3900,38.5500,0.7500,0.7500
2.3900,38.6000,0.7500,0.7500
2.3900,38.6500,0.7500,0.7500
2.3900,38.7000,0.7500,0.7500
2.3900,38.7500,0.7500,0.7500
2.3900,38.8000,0.7500,0.7500
2.3900,38.8500,0.7500,0.7500
2.3900,38.9000,0.7500,0.7500
2.3900,38.9500,0.7500,0.7500
2.3900,39.0000,0.7500,0.7500
2.3900,39.0500,0.7500,0.7500
2.3900,39.1000,0.7500,0.7500
2.3900,39.1500,0.7500,0.7500
2.3900,39.2000,0.7500,0.7500
2.3900,39.2500,0.7500,0.7500
2.3900,39.3000,0.7500,0.7500
2.3900,39.3500,0.7500,0.7500
2.3900,39.4000,0.7500,0.7500
2.3900,39.4500,0.7500,0.7500
2.3900,39.5000,0.7500,0.7500
2.3900,39.5500,0.7500,0.7500
2.3900,39.6000,0.7500,0.7500
2.3900,39.6500,0.7500,0.7500
2.3900,39.7000,0.7500,0.7500
2.3900,39.7500,0.7500,0.7500
2.3900,39.8000,0.7500,0.7500
2.3900,39.8500,0.7500,0.7500
2.3900,39.9000,0.7500,0.7500
2.3900,39.9500,0.7500,0.7500
2.3900,40.0000,0.7500,0.7500
2.4400,40.0500,0.7500,0.7500
2.4400,40.1000,0.7500,0.7500
2.4400,40.1500,0.7500,0.7500
2.4400,40.2000,0.7500,0.7500
2.4400,40.2500,0.7500,0.7500
2.4400,40.3000,0.7500,0.7500
2.4400,40.3500,0.7500,0.7500
2.4400,40.4000,0.7500,0.7500
2.4400,40.4500,0.7500,0.7500
2.4400,40.5000,0.7500,0.7500
2.4400,40.5500,0.7500,0.7500
2.4400,40.6000,0.7500,0.7500
2.4400,40.6500,0.7500,0.7500
2.4400,40.7000,0.7500,0.7500
2.4400,40.7500,0.7500,0.7500
2.4400,40.8000,0.7500,0.7500
2.4400,40.8500,0.7500,0.7500
2.4400,40.9000,0.7500,0.7500
2.4400,40.9500,0.7500,0.7500
2.4400,41.0000,0.7500,0.7500
2.4400,41.0500,0.7500,0.7500
2.4400,41.1000,0.7500,0.7500
2.3900,41.1500,0.7500,0.7500
2.3900,41.2000,0.7500,0.7500
2.3900,41.2500,0.7500,0.7500
2.3900,41.3000,0.7500,0.7500
2.3900,41.3500,0.7500,0.7500
2.3900,41.4000,0.7500,0.7500
2.3900,41.4500,0.7500,0.7500
2.3900,41.5000,0.7500,0.7500
2.3900,41.5500,0.7500,0.7500
2.3900,41.6000,0.7500,0.7500
2.3900,41.6500,0.7500,0.7500
2.3900,41.7000,0.7500,0.7500
2.3900,41.7500,0.7500,0.7500
2.3900,41.8000,0.7500,0.7500
2.3900,41.8500,0.7500,0.7500
2.3900,41.9000,0.7500,0.7500
2.3900,41.9500,0.7500,0.7500
2.3900,42.0000,0.7500,0.7500
2.3900,42.0500,0.7500,0.7500
2.3900,42.1000,0.7500,0.7500
2.3900,42.1500,0.7500,0.7500
2.3900,42.2000,0.7500,0.7500
2.3900,42.2500,0.7500,0.7500
2.3900,42.3000,0.7500,0.7500
2.3900,42.3500,0.7500,0.7500
2.3900,42.4000,0.7500,0.7500
