# x_m, y_m, w_tr_right_m, w_tr_left_m
22.615000, 24.101477, 0.850000, 0.850000
22.615000, 24.201477, 0.850000, 0.850000
22.615000, 24.301477, 0.850000, 0.850000
22.615000, 24.401477, 0.850000, 0.850000
22.615000, 24.501477, 0.850000, 0.850000
22.615000, 24.601477, 0.850000, 0.850000
22.615000, 24.701477, 0.850000, 0.850000
22.615000, 24.801477, 0.850000, 0.850000
22.615000, 24.901477, 0.850000, 0.850000
22.615000, 25.001477, 0.850000, 0.850000
22.615000, 25.101477, 0.850000, 0.850000
22.615000, 25.201477, 0.850000, 0.850000
22.615000, 25.301477, 0.850000, 0.850000
22.615000, 25.401477, 0.850000, 0.850000
22.615000, 25.501477, 0.850000, 0.850000
22.615000, 25.601477, 0.850000, 0.850000
22.615000, 25.701477, 0.850000, 0.850000
22.615000, 25.801477, 0.850000, 0.850000
22.615000, 25.901477, 0.850000, 0.850000
22.615000, 26.001477, 0.850000, 0.850000
22.615000, 26.101477, 0.850000, 0.850000
22.615000, 26.201477, 0.850000, 0.850000
22.615000, 26.301477, 0.850000, 0.850000
22.615000, 26.401477, 0.850000, 0.850000
22.615000, 26.501477, 0.850000, 0.850000
22.615000, 26.601477, 0.850000, 0.850000
22.615000, 26.701477, 0.850000, 0.850000
22.615000, 26.801477, 0.850000, 0.850000
22.615000, 26.901477, 0.850000, 0.850000
22.615000, 27.001477, 0.850000, 0.850000
22.615000, 27.101477, 0.850000, 0.850000
22.615000, 27.201477, 0.850000, 0.850000
22.615000, 27.301477, 0.850000, 0.850000
22.615000, 27.401477, 0.850000, 0.850000
22.615000, 27.501477, 0.850000, 0.850000
22.615000, 27.601477, 0.850000, 0.850000
22.615000, 27.701477, 0.850000, 0.850000
22.615000, 27.801477, 0.850000, 0.850000
22.615000, 27.901477, 0.850000, 0.850000
22.615000, 28.001477, 0.850000, 0.850000
22.615000, 28.101477, 0.850000, 0.850000
22.615000, 28.201477, 0.850000, 0.850000
22.615000, 28.301477, 0.850000, 0.850000
22.615000, 28.401477, 0.850000, 0.850000
22.615000, 28.501477, 0.850000, 0.850000
22.615000, 28.601477, 0.850000, 0.850000
22.615000, 28.701477, 0.850000, 0.850000
22.615000, 28.801477, 0.850000, 0.850000
22.615000, 28.901477, 0.850000, 0.850000
22.615000, 29.001477, 0.850000, 0.850000
22.615000, 29.101477, 0.850000, 0.850000
22.615000, 29.201477, 0.850000, 0.850000
22.615000, 29.301477, 0.850000, 0.850000
22.615000, 29.401477, 0.850000, 0.850000
22.615000, 29.501477, 0.850000, 0.850000
22.615000, 29.601477, 0.850000, 0.850000
22.615000, 29.701477, 0.850000, 0.850000
22.615000, 29.801477, 0.850000, 0.850000
22.615000, 29.901477, 0.850000, 0.850000
22.615000, 30.001477, 0.850000, 0.850000
22.615000, 30.101477, 0.850000, 0.850000
22.615000, 30.201477, 0.850000, 0.850000
22.615000, 30.301477, 0.850000, 0.850000
22.615000, 30.401477, 0.850000, 0.850000
22.615000, 30.501477, 0.850000, 0.850000
22.615000, 30.601477, 0.850000, 0.850000
22.615000, 30.701477, 0.850000, 0.850000
22.615000, 30.801477, 0.850000, 0.850000
22.615000, 30.901477, 0.850000, 0.850000
22.615000, 31.001477, 0.850000, 0.850000
22.615000, 31.101477, 0.850000, 0.850000
22.615000, 31.201477, 0.850000, 0.850000
22.615000, 31.301477, 0.850000, 0.850000
22.615000, 31.401477, 0.850000, 0.850000
22.615000, 31.501477, 0.850000, 0.850000
22.615000, 31.601477, 0.850000, 0.850000
22.615000, 31.701477, 0.850000, 0.850000
22.615000, 31.801477, 0.850000, 0.850000
22.615000, 31.901477, 0.850000, 0.850000
22.615000, 32.001477, 0.850000, 0.850000
22.615000, 32.101477, 0.850000, 0.850000
22.615000, 32.201477, 0.849896, 0.849896
22.615000, 32.301477, 0.849056, 0.849056
22.615000, 32.401477, 0.847360, 0.847360
22.615000, 32.501477, 0.849881, 0.849881
22.615000, 32.601477, 0.849377, 0.849377
22.615000, 32.701477, 0.850497, 0.850497
22.614096, 32.801461, 0.849570, 0.849570
22.609392, 32.901315, 0.851696, 0.851696
22.598395, 33.000684, 0.856807, 0.856807
22.581148, 33.099177, 0.868239, 0.868239
22.557471, 33.196334, 0.881562, 0.881562
22.527463, 33.291716, 0.899315, 0.899315
22.491501, 33.385001, 0.923050, 0.923050
22.449730, 33.475820, 0.952486, 0.952486
22.402315, 33.563813, 0.980966, 0.980966
22.349447, 33.648634, 1.014402, 1.014402
22.291334, 33.729945, 1.051677, 1.051677
22.228207, 33.807427, 1.093667, 1.093667
22.160317, 33.880771, 1.132612, 1.132612
